id	type
TSPAN1	protein_coding
P3R3URF	protein_coding
POMGNT1	protein_coding
LURAP1	protein_coding
RAD54L	protein_coding
LRRC41	protein_coding
UQCRH	protein_coding
NSUN4	protein_coding
FAAH	protein_coding
FAAHP1	transcribed_pseudogene
LINC01398	lncRNA
DMBX1	protein_coding
TMEM275	protein_coding
MKNK1-AS1	lncRNA
KNCN	protein_coding
MKNK1	protein_coding
MOB3C	protein_coding
ATPAF1	protein_coding
NENFP1	pseudogene
TEX38	protein_coding
EFCAB14-AS1	lncRNA
EFCAB14	protein_coding
CYP4B1	protein_coding
CYP4Z2P	transcribed_pseudogene
LOC100533627	pseudogene
CYP4A11	protein_coding
CYP4X1	protein_coding
CYP4A26P	pseudogene
CYP4A43P	pseudogene
CYP4A27P	pseudogene
CYP4A44P	pseudogene
CYP4Z1	protein_coding
LOC100533626	pseudogene
CYP4A22	protein_coding
MTND1P34	pseudogene
LINC00853	lncRNA
PDZK1IP1	protein_coding
TAL1	protein_coding
STIL	protein_coding
CMPK1	protein_coding
LINC01389	lncRNA
FOXE3	protein_coding
FOXD2-AS1	lncRNA
FOXD2	protein_coding
RPL21P24	pseudogene
ATP6V0E1P4	pseudogene
TRABD2B	protein_coding
CYP46A4P	pseudogene
SKINT1L	transcribed_pseudogene
SLC5A9	protein_coding
SPATA6	protein_coding
PPP1R8P1	pseudogene
RNU6-723P	pseudogene
LOC644462	pseudogene
RNU4-61P	pseudogene
RPL21P25	pseudogene
AGBL4	protein_coding
BEND5	protein_coding
AGBL4-AS1	lncRNA
AGBL4-IT1	lncRNA
ZNF859P	pseudogene
MTND2P29	pseudogene
ELAVL4	protein_coding
RPS2P11	pseudogene
HMGB1P45	pseudogene
FCF1P6	pseudogene
DMRTA2	protein_coding
FAF1	protein_coding
RNU6-1026P	pseudogene
PHBP12	pseudogene
MRPS6P2	pseudogene
CDKN2C	protein_coding
MIR4421	miRNA
MIR6500	miRNA
C1orf185	protein_coding
CFL1P2	pseudogene
LINC01562	lncRNA
RNF11	protein_coding
RPS2P8	pseudogene
TTC39A	protein_coding
TTC39A-AS1	lncRNA
EPS15	protein_coding
LOC100422413	pseudogene
RNU6-877P	pseudogene
RNU6-1281P	pseudogene
CALR4P	transcribed_pseudogene
OSBPL9	protein_coding
GAPDHP51	pseudogene
SLC25A6P3	pseudogene
NRDC	protein_coding
MIR761	miRNA
TSEN15P2	pseudogene
RAB3B	protein_coding
RNA5SP48	pseudogene
RPS26P14	pseudogene
RN7SL290P	pseudogene
TXNDC12	protein_coding
KTI12	protein_coding
TXNDC12-AS1	lncRNA
BTF3L4	protein_coding
ZFYVE9	protein_coding
RN7SL788P	pseudogene
LOC100190934	pseudogene
LOC724060	pseudogene
PDCL3P6	pseudogene
RPL9P12	pseudogene
DNAJC19P7	pseudogene
ANAPC10P1	pseudogene
CC2D1B	protein_coding
PLA2G12AP1	pseudogene
ORC1	protein_coding
PRPF38A	protein_coding
TUT4	protein_coding
EEF1GP7	pseudogene
GPX7	protein_coding
SHISAL2A	protein_coding
COA7	protein_coding
NDUFS5P3	pseudogene
RN7SL62P	pseudogene
ZYG11B	protein_coding
RNU2-30P	pseudogene
RPS13P2	pseudogene
RNU6-969P	pseudogene
ZYG11A	protein_coding
ECHDC2	protein_coding
LOC100652967	pseudogene
SCP2	protein_coding
H3P2	pseudogene
LOC100133211	pseudogene
TUBBP10	pseudogene
PODN	protein_coding
HIGD1AP11	pseudogene
SLC1A7	protein_coding
CPT2P1	pseudogene
CPT2	protein_coding
CZIB	protein_coding
MAGOH	protein_coding
LOC100507564	lncRNA
LRP8	protein_coding
LINC01771	lncRNA
SLC25A3P1	transcribed_pseudogene
DMRTB1	protein_coding
GLIS1	protein_coding
RNU7-95P	pseudogene
NDC1	protein_coding
RPL37P7	pseudogene
YIPF1	protein_coding
DIO1	protein_coding
HSPB11	protein_coding
LRRC42	protein_coding
HNRNPA3P12	pseudogene
LDLRAD1	protein_coding
TMEM59	protein_coding
TCEANC2	protein_coding
MIR4781	miRNA
LOC100507586	pseudogene
CDCP2	protein_coding
CYB5RL	protein_coding
MRPL37	protein_coding
SSBP3	protein_coding
SSBP3-AS1	lncRNA
TALDO1P1	pseudogene
HNRNPA1P63	pseudogene
ACOT11	protein_coding
FAM151A	protein_coding
MROH7-TTC4	lncRNA
MROH7	protein_coding
TTC4	protein_coding
PARS2	protein_coding
TTC22	protein_coding
LEXM	protein_coding
DHCR24	protein_coding
TMEM61	protein_coding
BSND	protein_coding
PCSK9	protein_coding
USP24	protein_coding
LOC100507634	lncRNA
MIR4422HG	lncRNA
GYG1P3	pseudogene
MIR4422	miRNA
GOT2P1	pseudogene
MTCO2P34	pseudogene
RN7SKP291	pseudogene
RNU6-830P	pseudogene
LINC01753	lncRNA
PIGQP1	pseudogene
LINC01755	lncRNA
RPSAP20	pseudogene
LINC01767	lncRNA
PLPP3	protein_coding
RPL21P23	pseudogene
RPL23AP85	pseudogene
LOC101929935	lncRNA
PRKAA2	protein_coding
FYB2	protein_coding
C8A	protein_coding
C8B	protein_coding
DAB1	protein_coding
RPS20P5	pseudogene
DAB1-AS1	lncRNA
HNRNPA1P6	pseudogene
RPS26P15	pseudogene
VKORC1P2	pseudogene
OMA1	protein_coding
RN7SL713P	pseudogene
TACSTD2	protein_coding
AK2P1	pseudogene
MYSM1	protein_coding
JUN	protein_coding
LINC01135	lncRNA
PHBP3	pseudogene
LINC01358	lncRNA
HSD52	lncRNA
FGGY	protein_coding
MIR4711	miRNA
LOC101926944	lncRNA
HOOK1	protein_coding
CYP2J2	protein_coding
RN7SL475P	pseudogene
C1orf87	protein_coding
PGBD4P8	pseudogene
LINC01748	lncRNA
LOC101926964	lncRNA
NFIA-AS2	lncRNA
NFIA	protein_coding
NFIA-AS1	lncRNA
MGC34796	transcribed_pseudogene
TM2D1	protein_coding
PATJ	protein_coding
RNU6-414P	pseudogene
MIR12132	miRNA
RNU6-1177P	pseudogene
LAMTOR5P1	pseudogene
RN7SL180P	pseudogene
MIR3116-1	miRNA
MIR3116-2	miRNA
PIGPP2	pseudogene
RPS15AP7	pseudogene
L1TD1	protein_coding
KANK4	protein_coding
RNU6-371P	pseudogene
USP1	protein_coding
DOCK7	protein_coding
ANGPTL3	protein_coding
RPL13AP9	pseudogene
ATG4C	protein_coding
LINC01739	lncRNA
LINC00466	lncRNA
RNA5SP49	pseudogene
RPSAP65	pseudogene
FOXD3-AS1	lncRNA
FOXD3	protein_coding
MIR6068	miRNA
LOC441887	pseudogene
ALG6	protein_coding
ITGB3BP	protein_coding
EFCAB7	protein_coding
RN7SL488P	pseudogene
RNU7-123P	pseudogene
DLEU2L	ncRNA_pseudogene
PGM1	protein_coding
RN7SL130P	pseudogene
ROR1	protein_coding
RPL19P3	pseudogene
CFL1P3	pseudogene
RNU6-809P	pseudogene
ROR1-AS1	lncRNA
UBE2U	protein_coding
RNU7-62P	pseudogene
CACHD1	protein_coding
MIR4794	miRNA
RAVER2	protein_coding
JAK1	protein_coding
LOC100130270	pseudogene
LINC01359	lncRNA
SLC2A3P2	pseudogene
RNU6-1176P	pseudogene
MIR3671	miRNA
MIR101-1	miRNA
LOC100129205	pseudogene
MRPS21P1	pseudogene
AK4	protein_coding
RPS29P7	pseudogene
DNAJC6	protein_coding
COX6CP13	pseudogene
RNU2-15P	pseudogene
LEPR	protein_coding
LEPROT	protein_coding
LOC100422694	pseudogene
RN7SL854P	pseudogene
PDE4B	protein_coding
PDE4B-AS1	lncRNA
RNU4-88P	pseudogene
SGIP1	protein_coding
MIR3117	miRNA
TCTEX1D1	protein_coding
INSL5	protein_coding
WDR78	protein_coding
MIER1	protein_coding
SLC35D1	protein_coding
C1orf141	protein_coding
IL23R	protein_coding
RNU6-586P	pseudogene
RNU4ATAC4P	pseudogene
IL12RB2	protein_coding
SERBP1	protein_coding
RNU6-387P	pseudogene
RNU6-1031P	pseudogene
RN7SL392P	pseudogene
GADD45A	protein_coding
GNG12	protein_coding
RNU7-80P	pseudogene
GNG12-AS1	lncRNA
LOC100133029	pseudogene
DIRAS3	protein_coding
ARL5AP3	pseudogene
WLS	protein_coding
CTBP2P8	pseudogene
MIR1262	miRNA
RPS7P4	pseudogene
COX6B1P7	pseudogene
ELOCP18	pseudogene
RPE65	protein_coding
DEPDC1	protein_coding
DEPDC1-AS1	lncRNA
TXNP2	pseudogene
LINC01707	lncRNA
LINC01758	lncRNA
LRRC7	protein_coding
SGO1P1	pseudogene
RN7SL538P	pseudogene
PIN1P1	transcribed_pseudogene
LRRC40	protein_coding
RN7SL242P	pseudogene
SRSF11	protein_coding
ANKRD13C	protein_coding
HHLA3	protein_coding
CTH	protein_coding
LOC391048	pseudogene
CASP3P1	pseudogene
LINC01788	lncRNA
PTGER3	protein_coding
ZRANB2-AS1	lncRNA
ZRANB2	protein_coding
MIR186	miRNA
ZRANB2-AS2	lncRNA
NEGR1	protein_coding
NEGR1-IT1	lncRNA
GDI2P2	pseudogene
RPL31P12	pseudogene
RNU6-1246P	pseudogene
KRT8P21	pseudogene
RN7SKP19	pseudogene
LINC01360	lncRNA
LINC02238	lncRNA
RNA5SP50	pseudogene
RNU4ATAC8P	pseudogene
LRRIQ3	protein_coding
FPGT-TNNI3K	protein_coding
FPGT	protein_coding
TNNI3K	protein_coding
LRRC53	protein_coding
ERICH3	protein_coding
ERICH3-AS1	lncRNA
CRYZ	protein_coding
TYW3	protein_coding
LHX8	protein_coding
RNU6-622P	pseudogene
SLC44A5	protein_coding
LOC100422213	pseudogene
RNU6-503P	pseudogene
RPL29P5	pseudogene
LOC100421536	pseudogene
ACADM	protein_coding
DLSTP1	transcribed_pseudogene
RABGGTB	protein_coding
SNORD45C	snoRNA
SNORD45A	snoRNA
SNORD45B	snoRNA
MSH4	protein_coding
ASB17	protein_coding
LOC101927342	lncRNA
ST6GALNAC3	protein_coding
LOC100418965	pseudogene
TPI1P1	pseudogene
RNU6-161P	pseudogene
LINC02567	lncRNA
ST6GALNAC5	protein_coding
MIR7156	miRNA
PIGK	protein_coding
RPL17P6	pseudogene
LOC100421400	pseudogene
AK5	protein_coding
RNU7-8P	pseudogene
ZZZ3	protein_coding
RNA5SP20	pseudogene
RN7SL370P	pseudogene
USP33	protein_coding
ACTG1P21	pseudogene
MIGA1	protein_coding
RNA5SP21	pseudogene
LOC653631	pseudogene
NSRP1P1	pseudogene
HSPE1P25	pseudogene
NEXN-AS1	lncRNA
NEXN	protein_coding
FUBP1	protein_coding
DNAJB4	protein_coding
LOC100131495	pseudogene
GIPC2	protein_coding
RNU6-1102P	pseudogene
LOC100422537	pseudogene
RNA5SP22	pseudogene
RNFT1P2	pseudogene
MGC27382	lncRNA
RNA5SP23	pseudogene
PTGFR	protein_coding
IFI44L	protein_coding
IFI44	protein_coding
RPL23P3	pseudogene
LOC652549	pseudogene
ADGRL4	protein_coding
PSAT1P3	pseudogene
ADH5P2	pseudogene
LOC553139	pseudogene
HMGB1P18	pseudogene
HNRNPA1P64	pseudogene
COX6A1P1	pseudogene
LINC01781	lncRNA
MTND2P30	pseudogene
RPL7P10	pseudogene
RPL10AP4	pseudogene
RN7SKP247	pseudogene
ADGRL2	protein_coding
HNRNPA3P14	pseudogene
LOC646555	pseudogene
LOC101927434	lncRNA
RPS20P7	pseudogene
ST13P20	pseudogene
LINC01362	lncRNA
LINC01361	lncRNA
LINC01712	lncRNA
ARF4P5	pseudogene
LINC01725	lncRNA
LOC101927560	lncRNA
TTLL7	protein_coding
PRKACB	protein_coding
LOC100505690	pseudogene
LOC100128775	pseudogene
SAMD13	protein_coding
UOX	transcribed_pseudogene
DNASE2B	protein_coding
RPF1	protein_coding
GNG5	protein_coding
SPATA1	protein_coding
CTBS	protein_coding
LINC01461	lncRNA
LINC01555	lncRNA
SSX2IP	protein_coding
LPAR3	protein_coding
MCOLN2	protein_coding
MCOLN3	protein_coding
WDR63	protein_coding
MIR4423	miRNA
SYDE2	protein_coding
C1orf52	protein_coding
BCL10	protein_coding
LOC646626	lncRNA
DDAH1	protein_coding
CCN1	protein_coding
ZNHIT6	protein_coding
COL24A1	protein_coding
RNA5SP51	pseudogene
ODF2L	protein_coding
MIR7856	miRNA
LOC100420166	pseudogene
CLCA2	protein_coding
CLCA1	protein_coding
CLCA4	protein_coding
CDCA4P2	pseudogene
CLCA4-AS1	lncRNA
CLCA3P	transcribed_pseudogene
SH3GLB1	protein_coding
RPL17P5	pseudogene
SELENOF	protein_coding
HS2ST1	protein_coding
LOC100421465	pseudogene
LOC100421468	pseudogene
LINC01140	lncRNA
LINC02801	protein_coding
LMO4	protein_coding
LINC01364	lncRNA
RNA5SP52	pseudogene
RN7SL583P	pseudogene
PKN2-AS1	lncRNA
RPL36AP10	pseudogene
PKN2	protein_coding
RNU6-125P	pseudogene
ELOCP19	pseudogene
GTF2B	protein_coding
KYAT3	protein_coding
LOC100130455	pseudogene
RBMXL1	protein_coding
GBP3	protein_coding
GBP1	protein_coding
PTGES3P1	pseudogene
GBP2	protein_coding
GBP7	protein_coding
GBP4	protein_coding
LOC100421401	pseudogene
GBP5	protein_coding
LOC729930	transcribed_pseudogene
GBP6	protein_coding
CAPNS1P1	pseudogene
GBP1P1	transcribed_pseudogene
LRRC8B	protein_coding
LRRC8C-DT	lncRNA
LRRC8C	protein_coding
LOC100505788	pseudogene
LRRC8D	protein_coding
RN7SKP272	pseudogene
GEMIN8P4	transcribed_pseudogene
ZNF326	protein_coding
RNU6-695P	pseudogene
SNORD3G	snoRNA
BARHL2	protein_coding
LINC02609	lncRNA
LINC01763	lncRNA
PHKA1P1	pseudogene
ZNF644	protein_coding
RPL5P6	pseudogene
HFM1	protein_coding
FEN1P1	pseudogene
CDC7	protein_coding
WDR82P2	pseudogene
RPL39P13	pseudogene
HSP90B3P	pseudogene
TGFBR3	protein_coding
RN7SL653P	pseudogene
BRDT	protein_coding
EPHX4	protein_coding
LPCAT2BP	pseudogene
SETSIP	protein_coding
BTBD8	protein_coding
GAPDHP46	pseudogene
PRKAR1AP1	pseudogene
KIAA1107	protein_coding
LOC100419803	pseudogene
C1orf146	protein_coding
ACTBP12	pseudogene
GLMN	protein_coding
RPAP2	protein_coding
RN7SL824P	pseudogene
GFI1	protein_coding
EVI5	protein_coding
HMGB3P9	pseudogene
RNU4-59P	pseudogene
LOC100289500	pseudogene
CCNJP2	pseudogene
RPL5	protein_coding
DIPK1A	protein_coding
SNORD21	snoRNA
SNORA66	snoRNA
LOC100127934	pseudogene
RNU6-970P	pseudogene
RN7SL692P	pseudogene
RNU6-210P	pseudogene
RN7SKP123	pseudogene
MTF2	protein_coding
TMED5	protein_coding
CCDC18	protein_coding
RPL36AP11	pseudogene
LOC100130531	pseudogene
CCDC18-AS1	lncRNA
DR1	protein_coding
LOC100421273	pseudogene
FNBP1L	protein_coding
RNA5SP53	pseudogene
BCAR3	protein_coding
BCAR3-AS1	lncRNA
MIG7	lncRNA
MIR760	miRNA
TRR-TCT1-1	tRNA
DNTTIP2	protein_coding
GCLM	protein_coding
CHCHD2P5	pseudogene
MTND4P11	pseudogene
MTND3P21	pseudogene
MTCO3P21	pseudogene
MTATP6P13	pseudogene
MTCO2P21	pseudogene
MTCO1P21	pseudogene
ABCA4	protein_coding
RN7SL440P	pseudogene
ARHGAP29	protein_coding
GAPDHP29	pseudogene
RPL21P26	pseudogene
ABCD3	protein_coding
F3	protein_coding
MIR12133	miRNA
SLC44A3-AS1	lncRNA
KATNBL1P2	pseudogene
PGBD4P7	pseudogene
MIR378G	miRNA
SLC44A3	protein_coding
CNN3	protein_coding
LOC729970	lncRNA
ALG14	protein_coding
ALG14-AS1	lncRNA
TLCD4	protein_coding
TLCD4-RWDD3	protein_coding
LOC101928118	lncRNA
RWDD3	protein_coding
LINC01760	lncRNA
LINC01650	lncRNA
LINC01761	lncRNA
LINC02607	lncRNA
LINC02790	lncRNA
RNU1-130P	pseudogene
LINC01787	lncRNA
LOC101060164	pseudogene
UBE2WP1	pseudogene
EEF1A1P11	pseudogene
RN7SL831P	pseudogene
NDUFS5P2	pseudogene
RPL7P9	pseudogene
RN7SKP270	pseudogene
PTBP2	protein_coding
DPYD	protein_coding
DPYD-AS1	lncRNA
SEC63P1	pseudogene
RPL26P9	pseudogene
DPYD-AS2	lncRNA
LOC100419654	pseudogene
LINC01930	lncRNA
MIR137HG	lncRNA
MIR2682	miRNA
MIR137	miRNA
NFU1P2	pseudogene
LINC01776	lncRNA
SNX7	protein_coding
PLPPR5	protein_coding
LOC100129620	lncRNA
PLPPR4	protein_coding
LINC01708	lncRNA
PALMD	protein_coding
HMGB3P10	pseudogene
FRRS1	protein_coding
RNU4-75P	pseudogene
RPL39P9	pseudogene
AGL	protein_coding
SLC35A3	protein_coding
RNU6-750P	pseudogene
RNU6-1318P	pseudogene
MFSD14A	protein_coding
SASS6	protein_coding
TRMT13	protein_coding
LRRC39	protein_coding
DBT	protein_coding
RPL23AP90	pseudogene
BRI3P1	pseudogene
RTCA-AS1	lncRNA
RTCA	protein_coding
MIR553	miRNA
LOC646970	pseudogene
CDC14A	protein_coding
BCAS2P2	pseudogene
GPR88	protein_coding
RPL7AP17	pseudogene
LINC01349	lncRNA
RPL36AP12	pseudogene
VCAM1	protein_coding
EXTL2	protein_coding
SLC30A7	protein_coding
HNRNPA1P68	pseudogene
DPH5	protein_coding
LOC102606465	lncRNA
LOC101928370	lncRNA
S1PR1	protein_coding
RPS20P6	pseudogene
PPIAP7	pseudogene
LINC01307	lncRNA
RNU6-965P	pseudogene
RPSAP19	pseudogene
OLFM3	protein_coding
RNU6-352P	pseudogene
DNAJA1P5	transcribed_pseudogene
COL11A1	protein_coding
SOD2P1	pseudogene
LOC101928436	protein_coding
RN7SKP285	pseudogene
RNPC3	protein_coding
AMY2B	protein_coding
ACTG1P4	transcribed_pseudogene
AMY2A	protein_coding
AMY1A	protein_coding
AMY1B	protein_coding
AMYP1	pseudogene
AMY1C	protein_coding
LOC100131348	pseudogene
LOC100129138	transcribed_pseudogene
FTLP17	pseudogene
CDK4P1	pseudogene
LINC01676	lncRNA
SEPTIN2P1	pseudogene
LOC100499497	pseudogene
LOC401957	pseudogene
LINC01677	lncRNA
LOC126987	pseudogene
MTCO3P14	pseudogene
MTATP6P14	pseudogene
MTCO2P14	pseudogene
MTCO1P14	pseudogene
NDE1P1	pseudogene
LINC01661	lncRNA
PRMT6	protein_coding
NTNG1	protein_coding
NDUFA4P1	pseudogene
VAV3	protein_coding
MIR7852	miRNA
TRUND-NNN8-1	pseudogene
VAV3-AS1	lncRNA
SLC25A24	protein_coding
NBPF4	protein_coding
SLC25A24P1	pseudogene
NBPF5P	pseudogene
SLC25A24P2	pseudogene
NBPF6	protein_coding
ST13P21	pseudogene
LOC100420170	pseudogene
FAM102B	protein_coding
HENMT1	protein_coding
PRPF38B	protein_coding
FNDC7	protein_coding
STXBP3	protein_coding
LOC100271656	pseudogene
AKNAD1	protein_coding
SPATA42	lncRNA
GPSM2	protein_coding
CLCC1	protein_coding
WDR47	protein_coding
RPL17P7	pseudogene
RPS27P6	pseudogene
RANP5	pseudogene
TAF13	protein_coding
TMEM167B	protein_coding
NDUFB3P1	pseudogene
SCARNA2	guide_RNA
LOC100420092	pseudogene
C1orf194	protein_coding
KIAA1324	protein_coding
SARS1	protein_coding
CELSR2	protein_coding
PSRC1	protein_coding
MYBPHL	protein_coding
SORT1	protein_coding
PSMA5	protein_coding
SYPL2	protein_coding
ATXN7L2	protein_coding
CYB561D1	protein_coding
AMIGO1	protein_coding
GPR61	protein_coding
GNAI3	protein_coding
RNU6V	pseudogene
MIR197	miRNA
GNAT2	protein_coding
AMPD2	protein_coding
RPL7P8	pseudogene
GSTM4	protein_coding
GSTM2	protein_coding
GSTM1	protein_coding
GSTM5	protein_coding
GSTM3	protein_coding
EPS8L3	protein_coding
NDUFA5P10	pseudogene
CSF1	protein_coding
AHCYL1	protein_coding
STRIP1	protein_coding
ALX3	protein_coding
LINC01397	lncRNA
UBL4B	protein_coding
SLC6A17	protein_coding
LINC02586	lncRNA
KCNC4	protein_coding
RBM15-AS1	lncRNA
RBM15	protein_coding
SLC16A4	protein_coding
LAMTOR5	protein_coding
LAMTOR5-AS1	lncRNA
PROK1	protein_coding
CYMP	transcribed_pseudogene
CYMP-AS1	lncRNA
KCNA10	protein_coding
KCNA2	protein_coding
KCNA3	protein_coding
NRBF2P3	pseudogene
OR11I1P	pseudogene
CD53	protein_coding
LRIF1	protein_coding
CCNT2P1	pseudogene
RNA5SP54	pseudogene
DRAM2	protein_coding
CEPT1	protein_coding
DENND2D	protein_coding
CHI3L2	protein_coding
CHIAP1	pseudogene
CHIAP2	transcribed_pseudogene
CHIA	protein_coding
PIFO	protein_coding
HIGD1AP12	pseudogene
PGBP	transcribed_pseudogene
OVGP1	protein_coding
UBE2FP3	pseudogene
WDR77	protein_coding
ATP5PB	protein_coding
C1orf162	protein_coding
TMIGD3	protein_coding
RNU6-792P	pseudogene
ADORA3	protein_coding
RAP1A	protein_coding
LINC01160	lncRNA
LOC107985184	lncRNA
KRT18P57	pseudogene
RNU6-151P	pseudogene
INKA2	protein_coding
INKA2-AS1	lncRNA
LOC101928718	lncRNA
DDX20	protein_coding
KCND3	protein_coding
KCND3-IT1	lncRNA
KCND3-AS1	lncRNA
LINC01750	lncRNA
TXNP3	pseudogene
CTTNBP2NL	protein_coding
MIR4256	miRNA
WNT2B	protein_coding
ST7L	protein_coding
CAPZA1	protein_coding
MRPL53P1	pseudogene
RNU7-70P	pseudogene
MOV10	protein_coding
RHOC	protein_coding
PPM1J	protein_coding
TAFA3	protein_coding
LINC01356	lncRNA
MIR11399	miRNA
RPL39P8	pseudogene
SLC16A1	protein_coding
AKR7A2P1	transcribed_pseudogene
SLC16A1-AS1	lncRNA
LRIG2-DT	lncRNA
LRIG2	protein_coding
RLIMP2	pseudogene
RPS19P2	pseudogene
LOC643441	lncRNA
RPS15P1	pseudogene
MAGI3	protein_coding
LOC100421402	pseudogene
MTND5P20	pseudogene
PHTF1	protein_coding
RPS2P14	pseudogene
RSBN1	protein_coding
AP4B1-AS1	lncRNA
PTPN22	protein_coding
BCL2L15	protein_coding
AP4B1	protein_coding
DCLRE1B	protein_coding
HIPK1-AS1	lncRNA
HIPK1	protein_coding
OLFML3	protein_coding
RPL13AP10	pseudogene
SYT6	protein_coding
MRPL57P1	pseudogene
LOC100421116	pseudogene
TRIM33	protein_coding
RPL26P10	pseudogene
EIF2S2P5	pseudogene
PKMP1	pseudogene
BCAS2	protein_coding
DENND2C	protein_coding
AMPD1	protein_coding
RN7SL432P	pseudogene
NRAS	protein_coding
CSDE1	protein_coding
RNY1P13	pseudogene
SIKE1	protein_coding
NR1H5P	pseudogene
SYCP1	protein_coding
TSHB	protein_coding
TSPAN2	protein_coding
NGF-AS1	lncRNA
NGF	protein_coding
ELOCP20	pseudogene
CNOT7P2	pseudogene
LOC100287840	pseudogene
RN7SL420P	pseudogene
VANGL1	protein_coding
CASQ2	protein_coding
NHLH2	protein_coding
HNRNPA1P43	pseudogene
LINC01649	lncRNA
LOC101928977	lncRNA
SLC22A15	protein_coding
MAB21L3	protein_coding
ATP1A1	protein_coding
ATP1A1-AS1	lncRNA
RNU6-817P	pseudogene
LINC01762	lncRNA
CD58	protein_coding
NAP1L4P1	pseudogene
MIR548AC	miRNA
IGSF3	protein_coding
MIR320B1	miRNA
LINC02868	lncRNA
GAPDHP64	pseudogene
NEFHP1	pseudogene
CD2	protein_coding
FTH1P22	pseudogene
PTGFRN	protein_coding
RNA5SP55	pseudogene
CD101	protein_coding
LOC101929099	lncRNA
TTF2	protein_coding
MIR942	miRNA
TRIM45	protein_coding
RPS15AP9	pseudogene
VTCN1	protein_coding
LINC01525	lncRNA
MAN1A2	protein_coding
VPS25P1	pseudogene
LOC100996263	lncRNA
TENT5C	protein_coding
VDAC2P3	pseudogene
LOC100192389	pseudogene
PNRC2P1	pseudogene
GDAP2	protein_coding
WDR3	protein_coding
SPAG17	protein_coding
RNA5SP56	pseudogene
PSMC1P12	pseudogene
LOC100421281	pseudogene
TBX15	protein_coding
LOC105378933	lncRNA
WARS2	protein_coding
WARS2-IT1	lncRNA
RBMX2P3	pseudogene
RPS3AP12	pseudogene
WARS2-AS1	lncRNA
RPL6P2	pseudogene
LINC01780	lncRNA
RNU1-75P	pseudogene
HAO2	protein_coding
HAO2-IT1	lncRNA
HSD3B2	protein_coding
GAPDHP74	pseudogene
HSD3BP2	pseudogene
GAPDHP23	pseudogene
HSD3BP1	pseudogene
GAPDHP58	pseudogene
HSD3B1	protein_coding
GAPDHP32	pseudogene
HSD3BP3	pseudogene
GAPDHP27	pseudogene
HSD3BP4	transcribed_pseudogene
GAPDHP33	pseudogene
LINC00622	lncRNA
HSD3BP5	pseudogene
ZNF697	protein_coding
PHGDH	protein_coding
HMGCS2	protein_coding
REG4	protein_coding
NBPF7	protein_coding
PFN1P9	pseudogene
NOTCH2P1	pseudogene
ADAM30	protein_coding
NOTCH2	protein_coding
RNU6-465P	pseudogene
SEC22B	other
FAM72B	protein_coding
RPL22P6	pseudogene
H3P4	transcribed_pseudogene
H2BP1	transcribed_pseudogene
LOC100996318	lncRNA
FCGR1B	protein_coding
SRGAP2-AS1	lncRNA
SRGAP2C	protein_coding
MTIF2P1	pseudogene
EMBP1	transcribed_pseudogene
SNX18P15	pseudogene
SNX18P16	pseudogene
ANKRD20A12P	transcribed_pseudogene
ASNSP5	pseudogene
ANKRD20A14P	pseudogene
SNX18P17	pseudogene
LOC102723769	lncRNA
SNX18P18	pseudogene
SNX18P19	pseudogene
ANKRD20A13P	pseudogene
SNX18P21	pseudogene
ANKRD20A15P	pseudogene
SNX18P20	pseudogene
SNX18P22	pseudogene
FAM72D	protein_coding
TRN-GTT11-1	tRNA
NBPF9	protein_coding
LOC653513	transcribed_pseudogene
PDE4DIP	protein_coding
RNU2-38P	pseudogene
RN7SKP88	pseudogene
RNU6-1071P	pseudogene
NOTCH2NLA	protein_coding
NBPF10	protein_coding
LINC01719	lncRNA
RNVU1-6	snRNA
TRK-CTT2-1	tRNA
TRH-GTG1-1	tRNA
TRG-TCC2-1	tRNA
TRE-CTC1-1	tRNA
HJV	protein_coding
TXNIP	protein_coding
POLR3GL	protein_coding
ANKRD34A	protein_coding
LIX1L	protein_coding
LIX1L-AS1	lncRNA
RBM8A	protein_coding
GNRHR2	transcribed_pseudogene
PEX11B	protein_coding
ITGA10	protein_coding
ANKRD35	protein_coding
PIAS3	protein_coding
MIR6736	miRNA
NUDT17	protein_coding
POLR3C	protein_coding
RNF115	protein_coding
CD160	protein_coding
PDZK1	protein_coding
GPR89A	protein_coding
TRQ-CTG3-1	tRNA
TRN-GTT9-1	tRNA
LOC728989	transcribed_pseudogene
LOC644060	pseudogene
TRH-GTG1-2	tRNA
TRE-TTC14-1	pseudogene
RNU1-151P	pseudogene
LOC441904	pseudogene
RNVU1-8	snRNA
NBPF13P	transcribed_pseudogene
PRKAB2	protein_coding
CHD1L	protein_coding
PDIA3P1	transcribed_pseudogene
FMO5	protein_coding
CCT8P1	pseudogene
RPL7AP15	pseudogene
LOC100130018	pseudogene
LINC00624	lncRNA
OR13Z1P	pseudogene
OR13Z3P	pseudogene
BCL9	protein_coding
ACP6	protein_coding
RN7SL261P	pseudogene
GJA5	protein_coding
LOC391092	pseudogene
GJA8	protein_coding
GPR89B	protein_coding
PDZK1P1	transcribed_pseudogene
TRR-CCT6-2	pseudogene
RNU1-129P	pseudogene
TRQ-CTG3-2	tRNA
RNVU1-7	snRNA
TRN-GTT9-2	tRNA
PDE4DIPP1	transcribed_pseudogene
NBPF11	protein_coding
PFN1P4	pseudogene
ABHD17AP1	pseudogene
LINC02805	lncRNA
RNA5SP57	pseudogene
